jabko_url,jabko_name,jabko_price_uah,mygadget_url,mygadget_name,mygadget_price_uah
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi--lte-purple,"Планшет Apple iPad mini 7 256GB, Wi-Fi + LTE (Purple) (MXPY3)",36599,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi-lte-purple-mxpy3,"Планшет Apple iPad Mini 7, 256Gb, Wi-Fi + LTE, Purple (MXPY3)",36589
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi--lte-blue,"Планшет Apple iPad mini 7 256GB, Wi-Fi + LTE (Blue) (MXPW3)",36599,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-256gb-wi-fi-lte-blue-mxpw3,"Планшет Apple iPad Mini 7, 256Gb, Wi-Fi + LTE, Blue (MXPW3)",36589
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi--lte-space-gray,"Планшет Apple iPad mini 7 512GB, Wi-Fi + LTE (Space Gray) (MYHC3)",54999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-lte-space-gray-myhc3,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi + LTE, Space Gray (MYHC3)",54989
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi--lte-starlight,"Планшет Apple iPad mini 7 512GB, Wi-Fi + LTE (Starlight) (MYHE3)",54999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-lte-starlight-myhe3,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi + LTE, Starlight (MYHE3)",54989
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi--lte-purple,"Планшет Apple iPad mini 7 512GB, Wi-Fi + LTE (Purple) (MYHF3)",54999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-lte-purple-myhf3,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi + LTE, Purple (MYHF3)",54989
https://jabko.ua/ipad/apple-ipad-mini/apple-ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi--lte-blue,"Планшет Apple iPad mini 7 512GB, Wi-Fi + LTE (Blue) (MYHD3)",54999,https://mygadget.ua/ipad/ipad-mini/ipad-mini-7/planshet-apple-ipad-mini-7-512gb-wi-fi-lte-blue-myhd3,"Планшет Apple iPad Mini 7, 512Gb, Wi-Fi + LTE, Blue (MYHD3)",54989
https://jabko.ua/ipad/ipad-air-10-5/apple-ipad-air-11-2025/apple-ipad-air-11-128gb-wi-fi-space-gray-m3-2025-mc9w4,"Apple iPad Air 11, 128GB, Wi-Fi, Space Gray, M3 (2025) (MC9W4)",26999,https://mygadget.ua/ipad/ipad-air/ipad-air-11-m3/planshet-apple-ipad-air-11-m3-128gb-wi-fi-space-gray-mc9w4-2025,"Планшет Apple iPad Air 11, M3, 128Gb, Wi-Fi, Space Gray (MC9W4) 2025",26989
https://jabko.ua/ipad/ipad-air-10-5/apple-ipad-air-11-2025/apple-ipad-air-11-128gb-wi-fi-starlight-m3-2025-mc9y4,"Apple iPad Air 11, 128GB, Wi-Fi, Starlight, M3 (2025) (MC9Y4)",26999,https://mygadget.ua/ipad/ipad-air/ipad-air-11-m3/planshet-apple-ipad-air-11-m3-128gb-wi-fi-starlight-mc9y4-2025,"Планшет Apple iPad Air 11, M3, 128Gb, Wi-Fi, Starlight (MC9Y4) 2025",26989
https://jabko.ua/ipad/ipad-air-10-5/apple-ipad-air-11-2025/apple-ipad-air-11-128gb-wi-fi-blue-m3-2025-mc9x4,"Apple iPad Air 11, 128GB, Wi-Fi, Blue, M3 (2025) (MC9X4)",26699,https://mygadget.ua/ipad/ipad-air/ipad-air-11-m3/planshet-apple-ipad-air-11-m3-128gb-wi-fi-blue-mc9x4-2025,"Планшет Apple iPad Air 11, M3, 128Gb, Wi-Fi, Blue (MC9X4) 2025",26689
https://jabko.ua/ipad/ipad-air-10-5/apple-ipad-air-11-2025/apple-ipad-air-11-128gb-wi-fi-purple-m3-2025-mca04,"Apple iPad Air 11, 128GB, Wi-Fi, Purple, M3 (2025) (MCA04)",27499,https://mygadget.ua/ipad/ipad-air/ipad-air-11-m3/planshet-apple-ipad-air-11-m3-128gb-wi-fi-purple-mca04-2025,"Планшет Apple iPad Air 11, M3, 128Gb, Wi-Fi, Purple (MCA04) 2025",27489
